index,date,freq,acu_interval,settle,acu_settle,error_mean,error_variance,variance
440303_051457,2019-02-07,32.0,368.0,-1.25895359016,-3.00974662586,1.1161969358803336,-4.141527453994902,1.1317808281349022
440303_051457,2019-02-19,12.0,380.0,0.0087398249300001,-3.00100680093,1.078628612988334,-4.128055984073519,1.1270491831435183
440303_051457,2019-03-11,20.0,400.0,1.39564916528,-1.60535763565,1.0522011270495342,-2.8522727161940447,1.2469150805440448
440303_051457,2019-03-27,16.0,416.0,2.431441669473,0.826084033823,1.1702385537220037,-0.9755148456968534,1.8015988795198532
440303_051457,2019-04-25,29.0,445.0,4.436590516747,5.26267455057,1.5343210002732095,2.4648042395464547,2.797870311023545
440303_051457,2019-04-28,3.0,448.0,0.2578765620499998,5.52055111262,1.5562674335172333,2.707581716051676,2.812969396568324
440303_051457,2019-05-10,12.0,460.0,0.5650279243699998,6.08557903699,1.5847891270606995,3.39797770572628,2.68760133126372
440303_051457,2019-06-10,31.0,491.0,0.0872296463500008,6.17280868334,1.321810172287135,4.2122572436173575,1.9605514397226431
440303_051457,2019-06-26,16.0,507.0,0.8297717441799994,7.00258042752,1.2130371717988275,5.171438881276206,1.831141546243794
440303_051457,2019-07-12,16.0,523.0,1.1694374276,8.17201785512,1.2368544332203344,6.421850950996375,1.7501669041236252
440303_051457,2019-08-14,33.0,556.0,0.9967712960200004,9.16878915114,1.544261430871999,7.340515939612304,1.828273211527696
440303_051457,2019-08-29,15.0,571.0,0.0212617014000002,9.19005085254,1.669444338407665,7.192421854886439,1.9976289976535624
440303_051457,2019-09-27,29.0,600.0,0.1235831854599993,9.313634038,1.8937501291253325,6.921191176276055,2.392442861723945
440303_051457,2019-10-09,12.0,612.0,-0.1562371609900008,9.15739687701,2.054104821308,6.631527096378797,2.525869780631202
440303_051457,2019-11-17,39.0,651.0,-4.405096404469999,4.75230047254,2.428883131479904,2.247756374342512,2.504544098197488
440303_051457,2019-12-03,16.0,667.0,-2.94899504457,1.80330542797,2.2809974921860867,-0.4504785395917168,2.253783967561717
440303_051457,2020-01-13,41.0,708.0,-5.47743558925,-3.67413016128,1.966629220281333,-5.152109387001514,1.477979225721514
440303_051457,2020-02-05,23.0,731.0,-0.6550273961900004,-4.32915755747,1.8765873162986653,-5.661280602997415,1.3321230455274151
440303_051457,2020-02-21,16.0,747.0,0.1571561064300004,-4.17200145104,1.7694406086536685,-5.482872218990949,1.3108707679509497
440303_051457,2020-03-24,32.0,779.0,2.38032234676,-1.79167910428,1.5341661488583664,-3.1788468244095145,1.3871677201295145
440303_051457,2020-04-09,16.0,795.0,2.245319044029,0.453639939749,1.5262376116892136,-0.9877634044026196,1.4414033441516196
440303_051457,2020-05-11,32.0,827.0,5.953849278391,6.40748921814,1.872180531102668,4.732893712127058,1.674595506012943
440303_051457,2020-06-12,32.0,859.0,1.712771386,8.12026060414,2.2693173417756665,6.22638792221538,1.89387268192462
440303_051457,2020-07-14,32.0,891.0,-4.23397495547,3.88628564867,2.2877888306760994,1.967767458729062,1.918518189940938
440303_051457,2020-07-30,16.0,907.0,-0.4075638743600001,3.47872177431,2.3034468234327097,1.5002526920070631,1.9784690823029365
440303_051457,2020-08-15,16.0,923.0,1.6463752045700004,5.12509697888,2.375221078441901,3.043491577145448,2.0816054017345524
440303_051457,2020-09-16,32.0,955.0,3.4464368399000005,8.57153381878,2.371667862584667,6.440812217042751,2.1307216017372497
440303_051457,2020-10-11,25.0,980.0,-2.9422573529200005,5.62927646586,2.249019374081012,3.579410819447544,2.0498656464124565
440303_051457,2020-10-18,7.0,987.0,-1.2326963846700003,4.39658008119,2.251450964514333,2.3610693318956373,2.0355107492943625
440303_051457,2020-11-03,16.0,1003.0,-2.8593087427,1.53727133849,2.297582236669633,-0.4677440408062399,2.00501537929624
440303_051457,2020-11-19,16.0,1019.0,-2.7207775196700004,-1.18350618118,2.302954538440167,-3.1631369892236423,1.979630808043642
440303_051457,2020-12-05,16.0,1035.0,-2.38543995899,-3.56894614017,2.177697473258001,-5.539710266275371,1.9707641261053708
440303_051457,2020-12-21,16.0,1051.0,-1.7370247003399997,-5.30597084051,1.9515285843676669,-7.287256581082509,1.9812857405725104
440303_051457,2021-01-06,16.0,1067.0,-0.7172977521200004,-6.02326859263,1.7442725734963336,-8.029133664742295,2.005865072112295
440303_051457,2021-02-08,33.0,1100.0,2.07014545688,-3.95312313575,1.731696287571332,-6.016440226523663,2.063317090773663
440303_051457,2021-02-23,15.0,1115.0,1.6517427966499998,-2.3013803391,1.8815152545118,-4.3874355713745485,2.0860552322745485
440303_051457,2021-03-11,16.0,1131.0,1.682209062377,-0.619171276723,2.1329557100648,-2.764436181440618,2.1452649047176178
440303_051457,2021-04-12,32.0,1163.0,1.756789969073,1.13761869235,2.8986292942883667,-1.4577430447069222,2.595361737056922
440303_051457,2021-04-28,16.0,1179.0,-0.162755218086,0.974863474264,3.2464739348787,-1.948277387870416,2.923140862134416
440303_051492,2018-03-08,32.0,32.0,0.682235065804,0.682235065804,0.4918743582677466,0.0644652506910253,0.6177698151129746
440303_051492,2018-03-24,16.0,48.0,-0.0215510831709999,0.660683982633,0.3592959881203668,-0.1534594403225618,0.8141434229555619
440303_051492,2018-04-09,16.0,64.0,-0.0814992613349999,0.579184721298,0.11362055156625,-0.3455199298670295,0.9247046511650296
440303_051492,2018-04-25,16.0,80.0,0.0477445019089999,0.626929223207,-0.0951934436615967,-0.3799037243197541,1.006832947526754
440303_051492,2018-05-11,16.0,96.0,0.1884878011490001,0.815417024356,-0.16648028415198,-0.2871603953692644,1.1025774197252645
440303_051492,2018-06-12,32.0,128.0,-1.093523653609,-0.278106629253,0.1435294332352567,-1.5474785828230644,1.2693719535700645
440303_051492,2018-07-11,29.0,157.0,-5.418122566797,-5.69622919605,0.3472728053103342,-7.282145252579165,1.5859160565291643
440303_051492,2018-08-31,51.0,208.0,-7.20477340355,-12.9010025996,0.1955324632586652,-14.643448235166256,1.7424456355662554
440303_051492,2018-09-13,13.0,221.0,0.8335410688000007,-12.0674615308,0.172729685919668,-13.789389495833255,1.7219279650332573
440303_051492,2018-10-02,19.0,240.0,1.8927267602999984,-10.1747347705,0.1854196554259992,-11.80944591033387,1.6347111398338692
440303_051492,2018-10-18,16.0,256.0,1.8460784648100008,-8.32865630569,0.3028729227910016,-9.848902244402325,1.5202459387123255
440303_051492,2018-11-03,16.0,272.0,1.89865964151,-6.42999666418,0.5242690772799969,-7.826753290628115,1.3967566264481155
440303_051492,2018-11-19,16.0,288.0,1.8769048550700005,-4.55309180911,0.782326945434666,-5.847495695745272,1.2944038866352725
440303_051492,2018-12-01,12.0,300.0,1.3273658968799995,-3.22572591223,0.9455091258973334,-4.458973936850992,1.233248024620992
440303_051492,2019-01-06,36.0,336.0,1.3866078027100002,-1.83911810952,0.8484598617422663,-2.9552626907473174,1.1161445812273174
440303_051492,2019-02-07,32.0,368.0,-1.87293631019,-3.71205441971,0.4138891420303339,-4.843835247844902,1.1317808281349022
440303_051492,2019-02-19,12.0,380.0,0.05402364515,-3.65803077456,0.4216046393583341,-4.785079957703518,1.1270491831435183
440303_051492,2019-03-11,20.0,400.0,1.7116561921699998,-1.94637458239,0.711184180309534,-3.1932896629340446,1.2469150805440448
440303_051492,2019-03-27,16.0,416.0,2.767018964646,0.820644382256,1.1647989021550034,-0.9809544972638534,1.8015988795198532
440303_051492,2019-04-25,29.0,445.0,4.745281396674,5.56592577893,1.8375722286332092,2.7680554679064544,2.797870311023545
440303_051492,2019-04-28,3.0,448.0,0.25045576689,5.81638154582,1.8520978667172328,3.003412149251676,2.812969396568324
440303_051492,2019-05-10,12.0,460.0,0.45372121737,6.27010276319,1.7693128532606996,3.58250143192628,2.68760133126372
440303_051492,2019-06-10,31.0,491.0,-0.6262196680900001,5.6438830951,0.7928845840471341,3.6833316553773567,1.9605514397226431
440303_051492,2019-06-26,16.0,507.0,0.5177793790600003,6.16166247416,0.3721192184388275,4.330520927916206,1.831141546243794
440303_051492,2019-07-12,16.0,523.0,1.0915679363199997,7.25323041048,0.318066988580334,5.503063506356375,1.7501669041236252
440303_051492,2019-08-14,33.0,556.0,1.631611652140001,8.88484206262,1.2603143423519994,7.056568851092305,1.828273211527696
440303_051492,2019-08-29,15.0,571.0,0.4476266319599986,9.33246869458,1.811862180447664,7.334839696926437,1.9976289976535624
440303_051492,2019-09-27,29.0,600.0,0.6340194422200014,9.9664881368,2.546604227925333,7.574045275076055,2.392442861723945
440303_051492,2019-10-09,12.0,612.0,-0.1503202380400008,9.81616789876,2.7128758430580007,7.290298118128797,2.525869780631202
440303_051492,2019-11-17,39.0,651.0,-4.71234841015,5.10381948861,2.780402147549904,2.599275390412512,2.504544098197488
440303_051492,2019-12-03,16.0,667.0,-2.97464937079,2.12917011782,2.606862182036087,-0.1246138497417166,2.253783967561717
440303_051492,2020-01-13,41.0,708.0,-5.92820572074,-3.79903560292,1.8417237786413327,-5.277014828641514,1.477979225721514
440303_051492,2020-02-05,23.0,731.0,-0.9393308558199998,-4.73836645874,1.4673784150286655,-6.070489504267416,1.3321230455274151
440303_051492,2020-02-21,16.0,747.0,0.0678428312800001,-4.67052362746,1.2709184322336684,-5.981394395410949,1.3108707679509497
440303_051492,2020-03-24,32.0,779.0,2.34637372016,-2.3241499073,1.0016953458383666,-3.7113176274295134,1.3871677201295145
440303_051492,2020-04-09,16.0,795.0,2.126706846355,-0.197443060945,0.8751546109952135,-1.6388464050966196,1.4414033441516196
440303_051492,2020-05-11,32.0,827.0,5.541952511825,5.34450945088,0.8092007638426679,3.6699139448670577,1.674595506012943
440303_051492,2020-06-12,32.0,859.0,1.5626934327699995,6.90720288365,1.0562596212856663,5.01333020172538,1.89387268192462
440303_051492,2020-07-14,32.0,891.0,-4.34062470366,2.56657817999,0.9680813619960996,0.648059990049062,1.918518189940938
440303_051492,2020-07-30,16.0,907.0,-0.4057763372199998,2.16080184277,0.9855268918927104,0.1823327604670637,1.9784690823029365
440303_051492,2020-08-15,16.0,923.0,1.65094774629,3.81174958906,1.061873688621901,1.7301441873254475,2.0816054017345524
440303_051492,2020-09-16,32.0,955.0,3.3833019704,7.19505155946,0.9951856032646668,5.064329957722751,2.1307216017372497
440303_051492,2020-10-11,25.0,980.0,-3.10453116681,4.09052039265,0.7102633008710115,2.040654746237544,2.0498656464124565
440303_051492,2020-10-18,7.0,987.0,-1.2847240438000005,2.80579634885,0.6606672321743332,0.7702855995556375,2.0355107492943625
440303_051492,2020-11-03,16.0,1003.0,-2.8877202076685,-0.0819238588185,0.6783870393611331,-2.08693923811474,2.00501537929624
440303_051492,2020-11-19,16.0,1019.0,-2.4963982839615,-2.57832214278,0.9081385768401667,-4.557952950823642,1.979630808043642
440303_051492,2020-12-05,16.0,1035.0,-1.89288153077,-4.47120367355,1.2754399398780008,-6.44196779965537,1.9707641261053708
440303_051492,2020-12-21,16.0,1051.0,-1.1547014503600002,-5.62590512391,1.6315943009676666,-7.60719086448251,1.9812857405725104
440303_051492,2021-01-06,16.0,1067.0,-0.2749136852899996,-5.9008188092,1.866722356926334,-7.906683881312294,2.005865072112295
440303_051492,2021-02-08,33.0,1100.0,2.03060441723,-3.87021439197,1.814605031351332,-5.933531482743662,2.063317090773663
440303_051492,2021-02-23,15.0,1115.0,1.3291253944299997,-2.54108899754,1.6418065960717998,-4.627144229814549,2.0860552322745485
440303_051492,2021-03-11,16.0,1131.0,1.27679587777,-1.26429311977,1.4878338670178,-3.409558024487618,2.1452649047176178
440303_051492,2021-04-12,32.0,1163.0,1.032554266718,-0.231738853052,1.5292717488863663,-2.8271005901089223,2.595361737056922
440303_051492,2021-04-28,16.0,1179.0,-0.356456496511,-0.588195349563,1.6834151110517,-3.511336211697416,2.923140862134416
440303_051493,2018-03-08,32.0,32.0,0.684248302465,0.684248302465,0.4938875949287467,0.0664784873520254,0.6177698151129746
440303_051493,2018-03-24,16.0,48.0,0.1953643243909999,0.879612626856,0.5782246323433669,0.065469203900438,0.8141434229555619
440303_051493,2018-04-09,16.0,64.0,0.191466312934,1.07107893979,0.6055147700582499,0.1463742886249704,0.9247046511650296
